,weight,ekor,selling_price
1284,261.0,4,17878500.0
1285,331.0,7,25437350.0
1286,658.0,16,52574200.0
1288,462.0,4,21714000.0
1289,78.6,0,2200800.0
1290,1774.85,18,44.7
1291,2010.85,25,48.5
1292,97.4,1,25.0
1293,591.09,7,32315481.39
1294,21.38,0,320700.0
1295,751.27,10,42235648.13
1296,35.4,0,531000.0
1297,857.64,12,48979820.4
1298,83.47,1,1252050.0
1299,13.01,0,130100.0
1300,41.39,0,124170.0
1301,200.0,0,7200000.0
1304,300.0,2,16200000.0
1305,201.9,1,9812340.0
1306,52.9,0,1650480.0
1307,5.0,0,160000.0
1308,6.8,0,0.0
1309,5000.0,125,134.0
1310,95.0,0,3325000.0
1319,70.0,0,3430000.0
1320,50.0,0,2300000.0
1321,25.07,0,1078010.0
1323,91.0,0,4095000.0
1325,85.0,0,3198000.0
1326,1841.0,9,108619.0
1327,315.0,2,14376600.0
1328,530.7,5,25876932.0
1329,427.96,5,21954348.0
1330,1652.15,25,89083928.0
1331,45.0,0,45.0
1332,35.5,0,35.5
1333,269.26,1,8454764.0
1334,28.16,0,567142.4
1335,720.0,4,26496000.0
1343,624.22,7,34646706.88
1344,18.68,0,373600.0
1345,2480.69,37,147519192.23
1346,93.75,1,2062500.0
1347,21.0,0,210000.0
1349,535.0,8,34561000.0
1350,2894.8,87,211030920.0
1351,155.0,1,6200000.0
1352,78.5,0,3375500.0
1353,750.0,5,32250000.0
1354,592.5,4,24885000.0
1356,320.0,2,14400000.0
1357,436.0,4,20492000.0
1358,156.0,1,7644000.0
1359,150.0,1,8700000.0
1360,491.0,9,31915000.0
1369,419.0,3,419.0
1370,425.0,4,425.0
1371,405.0,4,405.0
1372,685.0,10,685.0
1373,50.0,0,1350000.0
1375,238.0,1,8330000.0
1376,5.0,0,260000.0
1377,193.5,0,3870000.0
1378,155.0,0,6665000.0
1379,200.0,1,8600000.0
1380,370.0,2,17390000.0
1381,25.0,0,840000.0
1382,0.66,0,0.0
1384,547.88,5,28818488.0
1385,50.0,0,1850000.0
1386,1.8,0,66600.0
1387,267.62,3,15623655.6
1388,9.92,0,405390.72
1389,5.04,0,191520.0
1390,954.24,13,57273484.8
1391,13.66,0,573911.24
1392,28.26,0,1045620.0
1393,0.34,0,12580.0
1401,0.8,0,17695.853
1402,2.09,0,83241.692
1403,2.86,0,145732.484
1404,2.13,0,90767.82
1405,1.38,0,55696.078
1406,2.47,0,44333.331
1407,2.65,0,35120.482
1408,927.1,14,60261500.0
1409,57.15,0,2228850.0
1410,16.0,0,0.0
1411,170.0,1,5871000.0
1412,500.0,4,24000000.0
1413,408.8,3,18477760.0
1414,29.8,0,894000.0
1415,50.0,0,1900000.0
1416,70.0,0,3570000.0
1417,100.0,7,6000000.0
1418,132.58,1,7689640.0
1419,129.74,1,7914140.0
1420,152.23,2,10047180.0
1421,438.74,2,17900592.0
1423,506.88,4,24938496.0
1424,8.58,0,317460.0
1425,16.88,0,472640.0
1426,1357.86,16,78891666.0
1427,24.64,0,1002108.8
1428,67.48,0,2496760.0
1429,7.0,0,259000.0
1430,0.6,0,22200.0
1431,214.53,4,14309151.0
1432,14.0,0,560000.0
1433,702.83,14,47089610.0
1434,48.95,0,2006950.0
1439,830.0,13,52456000.0
1440,300.0,1,10200000.0
1446,742.02,19,57803358.0
1447,5.88,0,147000.0
1458,20.0,0,500000.0
1459,179.39,1,9148890.0
1460,78.4,0,3998400.0
1461,426.43,5,22941934.0
1462,481.7,5,25722780.0
1463,162.28,1,8665752.0
1464,186.0,2,9951000.0
1465,602.8,7,32249800.0
1466,6.78,0,135600.0
1467,261.67,2,12333292.11
1468,1506.96,21,93987588.24
1469,12.51,0,250200.0
1470,1.96,0,19600.0
1471,2268.56,24,107570578.08
1472,87.04,0,2384896.0
1473,49.26,0,738900.0
1477,418.0,7,29218200.0
1478,275.0,5,19745000.0
1479,226.71,3,13760843.58
1480,1.93,0,38600.0
1481,647.88,9,40596160.8
1482,14.97,0,299400.0
1486,1065.82,10,61284650.0
1487,51.32,0,1796200.0
1488,1417.11,17,89844774.0
1489,93.36,0,2800800.0
1490,71.71,0,2727848.4
1491,22.0,0,1254000.0
1492,11.0,0,330000.0
1498,30.0,0,0.0
1499,158.0,1,0.0
1500,500.0,5,25500000.0
1501,430.0,5,21930000.0
1502,266.0,3,14630000.0
1503,600.0,9,34200000.0
1504,390.0,1,9360000.0
1505,493.7,7,31893020.0
1506,3127.0,91,225769400.0
1507,577.0,4,577.0
1508,747.54,8,747.54
1509,1187.24,18,1187.24
1510,452.21,4,23921909.0
1515,270.94,6,22217080.0
1516,70.0,1,1763520.0
1517,392.0,5,25715200.0
1518,40.0,0,1375400.0
1519,52.26,0,2403960.0
1520,1031.5,15,59620700.0
1521,19.94,0,717840.0
1522,1920.7,30,58.4
1523,114.62,1,50800.0
1530,504.54,3,21110962.68
1531,10.13,0,151950.0
1532,818.93,8,42526215.97
1533,31.67,0,475050.0
1534,878.53,9,46193107.4
1535,1.26,0,12600.0
1536,68.97,0,1034550.0
1537,8.59,0,25770.0
1542,330.0,2,14190000.0
1545,408.0,3,17544000.0
1546,1556.62,23,100713314.0
1547,10199.94,268,800281677.5
1548,282.1,1,10889060.0
1549,205.0,2,10670250.0
1550,344.3,5,20554710.0
1551,785.0,14,48789486.0
1552,60.44,0,2236280.0
1553,420.0,2,16884000.0
1554,30.0,0,30.0
1555,5.0,0,5.0
1556,108.3,0,3357300.0
1557,234.44,2,10549800.0
1559,903.15,7,40641750.0
1560,10.36,0,300440.0
1562,550.47,5,25872090.0
1563,550.47,5,25872090.0
1564,43.94,0,1239108.0
1565,1335.9,10,29924160.0
1574,2.0,0,120000.0
1575,3.0,0,180000.0
1576,2.0,0,120000.0
1577,2.0,0,120000.0
1580,163.59,1,8343090.0
1581,180.0,2,10260000.0
1582,1200.0,25,84000000.0
1585,62.0,0,2325000.0
1586,52.0,0,2184000.0
1590,158.0,1,7268000.0
1591,668.0,9,34736000.0
1597,3.94,0,216920.0
1598,408.14,5,23345608.0
1599,8.79,0,301672.8
1600,508.08,7,30078336.0
1601,26.16,0,929203.2
1602,3077.62,96,240054360.0
1603,82.0,1,5451360.0
1604,99.47,3,4655196.0
1606,456.96,9,32855424.0
1607,17.39,0,1052095.0
1608,44.37,0,1610631.0
1609,410.14,3,18538328.0
1611,10.0,0,520000.0
1612,476.82,4,24317820.0
1613,25.0,0,825000.0
1614,25.0,0,875000.0
1615,20.0,0,700000.0
1616,9.68,0,348480.0
1617,5.0,0,0.0
1618,2.0,0,0.0
1619,2.28,0,0.0
1620,279.16,3,16336443.2
1621,12.0,0,491568.0
1622,20.0,0,1140000.0
1623,7.46,0,283480.0
1624,0.78,0,29640.0
1625,759.86,10,45409233.6
1626,18.64,0,779748.48
1627,26.72,0,988640.0
1628,2.86,0,105820.0
1629,500.0,4,25500000.0
1630,280.86,1,10897368.0
1631,20.0,0,504400.0
1632,291.72,1,11260392.0
1634,90.0,0,4500000.0
1635,137.0,1,8261100.0
1636,293.0,6,23440000.0
1638,228.0,3,15048000.0
1639,837.44,7,38929235.84
1640,805.7,10,43871170.7
1644,119.4,1,47120.0
1647,1103.83,9,54970734.0
1648,246.04,0,5513756.4
1649,120.0,0,120.0
1650,30.0,0,30.0
1651,91.3,0,4656300.0
1652,313.0,3,16776800.0
1656,414.8,2,17006800.0
1657,45.9,0,1147500.0
1658,487.65,9,31209600.0
1659,109.9,2,7253400.0
1660,1582.0,35,104412000.0
1661,48.0,0,1872000.0
1662,170.0,2,9650000.0
1663,170.0,2,10200000.0
1667,1036.0,21,1036.0
1668,2352.0,63,2352.0
1669,62.0,0,1860000.0
1670,1300.0,10,109200000.0
1671,774.3,9,41812200.0
1678,420.9,3,18590311.2
1679,30.88,0,617600.0
1680,2373.07,22,117523918.68
1681,199.18,1,4381960.0
1682,1339.64,21,0.0
1683,1716.98,38,0.0
1684,1505.6,40,0.0
1686,40.0,0,40.0
1687,7.12,0,279104.0
1688,368.78,3,18058419.04
1689,16.1,0,592480.0
1690,1669.34,23,94301016.6
1691,3000.0,30,87.0
1692,5.0,0,100000.0
1693,45.0,0,900000.0
1694,237.0,2,13556400.0
1695,195.0,3,13260000.0
1697,238.4,1,4291200.0
1698,5272.48,75,0.0
1699,918.0,16,55630800.0
1700,318.0,5,19270800.0
1701,480.0,8,29088000.0
1702,120.0,2,7272000.0
1703,160.0,0,4800000.0
1704,1323.04,19,75942496.0
1705,30.46,0,1096560.0
1706,2659.26,44,59000.0
1707,191.42,3,53000.0
1708,3550.0,37,308850000.0
1709,465.0,3,21390000.0
1710,4641.39,59,0.0
1711,27.0,0,38000.0
1712,221.2,5,16688655.2
1713,10.83,0,498786.48
1714,13.89,0,486150.0
1715,225.9,2,13328100.0
1716,52.5,0,2047500.0
1717,94.0,1,6204000.0
1718,26.92,0,538400.0
1719,375.33,3,17540672.22
1720,1.5,0,15000.0
1721,402.18,5,22602516.0
1722,6.3,0,212436.0
1723,1103.21,18,65971958.0
1724,23.66,0,848920.8
1725,1.5,0,89700.0
1726,3880.4,111,297432660.0
1727,27.05,0,1730118.0
1728,259.38,7,11928886.2
1729,1.82,0,139503.0
1730,455.28,2,13203120.0
1731,35.95,0,539250.0
1732,117.22,0,4993572.0
1733,19.98,0,499500.0
1734,1063.0,9,48472800.0
1735,71.52,0,1430400.0
1745,295.02,4,18556758.0
1746,345.92,6,24767872.0
1747,23.6,0,1281480.0
1748,334.4,9,31099200.0
1749,17.34,0,1219002.0
1750,30.96,0,1544904.0
1751,75.0,0,3150000.0
1752,336.0,3,15792000.0
1753,200.0,1,8000000.0
1754,220.0,1,9900000.0
1755,788.72,10,0.0
1758,352.87,5,20466460.0
1759,333.2,7,21524720.0
1760,33.0,0,0.0
1761,3238.32,89,232035342.96
1762,1.0,0,0.0
1763,15.59,0,623600.0
1764,2.56,0,0.0
1765,510.0,14,37128000.0
1766,1.96,0,78400.0
1767,1.03,0,0.0
1769,4000.0,74,444000000.0
1770,248.75,3,13357875.0
1771,393.0,5,22086600.0
1772,480.0,7,28128000.0
1773,540.0,8,31968000.0
1774,888.6,13,47593416.0
1775,114.55,1,4868375.0
1776,34.44,0,688800.0
1777,241.62,2,12216307.2
1778,13.49,0,269800.0
1779,213.07,3,13342443.4
1780,6.64,0,166000.0
1781,914.26,24,71833408.2
1782,12.32,0,308000.0
1783,241.62,2,12216307.2
1784,13.49,0,269800.0
1791,1971.09,26,116026241.76
1792,17.35,0,520500.0
1793,8876.92,161,598859924.5
1794,200.0,1,9600000.0
1795,70.0,0,3360000.0
1796,134.0,1,6968000.0
1797,130.0,1,7020000.0
1798,340.0,4,19720000.0
1799,621.5,7,158880.0
1800,348.5,4,89280.0
1801,17.5,0,5250.0
1802,217.0,2,54600.0
1803,124.0,1,31200.0
1804,36.0,0,9200.0
1805,145.5,1,36680.0
1806,106.0,1,27430.0
1807,249.0,3,63800.0
1808,222.0,3,56100.0
1809,106.0,1,28120.0
1810,221.39,3,58600.0
1811,325.0,4,86440.0
1812,191.0,2,57100.0
1813,75.0,1,19040.0
1814,86.0,1,21250.0
1815,138.0,2,33580.0
1816,82.0,1,20500.0
1817,108.0,1,26700.0
1818,282.0,4,68310.0
1819,52.5,0,12750.0
1820,93.0,1,22500.0
1821,41.0,0,10000.0
1822,303.0,2,14847000.0
1823,619.0,5,619.0
1824,853.7,7,853.7
1825,78.7,0,2313780.0
1826,619.44,5,28989792.0
1827,853.7,7,23903600.0
1832,50.0,0,500000.0
1835,0.0,0,0.0
1837,225.0,0,5625000.0
1838,120.0,0,4440000.0
1839,915.36,7,40825056.0
1840,59.34,0,1720860.0
1841,262.1,3,15726000.0
1842,45.44,0,1590400.0
1843,801.0,17,46876122.0
1844,16.0,0,624000.0
1845,16.0,0,800000.0
1846,36.5,0,1606000.0
1847,60.0,0,2820000.0
1848,126.0,0,6048000.0
1849,244.5,2,12225000.0
1850,236.34,2,12050031.24
1851,16.15,0,323000.0
1852,442.1,9,31928462.0
1853,16.34,0,408500.0
1854,442.1,9,31928462.0
1855,16.34,0,408500.0
1856,4.05,0,222805.0
1857,100.0,0,3800000.0
1858,583.75,4,29771250.0
1859,506.0,4,17710000.0
1860,510.0,5,25500000.0
1861,500.0,6,25000000.0
1862,15.0,0,780000.0
1863,1670.0,22,91850000.0
1864,127.7,1,4814290.0
1865,105.0,1,5082000.0
1866,89.0,1,5090800.0
1867,70.1,0,45700.0
1868,8.0,0,320000.0
1869,80.5,1,5168100.0
1870,5.0,0,230000.0
1871,421.0,10,29049000.0
1872,7.0,0,269500.0
1873,8.0,0,368000.0
1874,1806.4,19,103868000.0
1875,95.0,0,3800000.0
1876,272.0,2,11696000.0
1877,191.0,3,9798300.0
1880,5850.0,108,476775000.0
1881,753.4,7,39493228.0
1882,15.0,0,471840.0
1883,893.58,15,60182613.0
1884,1700.7,43,129253200.0
1885,92.4,2,4213440.0
1886,150.0,2,8100000.0
1887,290.0,6,18560000.0
1888,267.9,7,19154850.0
1889,1032.08,32,75238632.0
1890,150.0,0,4500000.0
1891,90.5,0,3982000.0
1892,474.75,5,27867825.0
1893,816.35,14,60573170.0
1894,1826.3,31,135146200.0
1895,31.75,0,1527175.0
1896,231.5,3,12501000.0
1897,214.3,3,12557980.0
1898,338.56,7,21295424.0
1899,1789.9,43,126080556.0
1900,226.45,4,17527230.0
1901,560.0,11,46760000.0
1902,20.0,0,1200000.0
1903,2.0,0,120000.0
1904,2.0,0,110000.0
1905,1.0,0,90000.0
1907,5800.0,89,498800000.0
1908,712.17,8,41661945.0
1909,0.86,0,30186.0
1910,0.39,0,14605.5
1911,0.11,0,2200.0
1912,640.51,10,40480232.0
1913,1.04,0,46009.6
1914,60.0,0,5700000.0
1915,30.0,0,3000000.0
1916,574.42,12,41817776.0
1917,1.21,0,52852.8
1918,3.15,0,160524.0
1919,423.92,9,29886360.0
1920,50.0,1,6000000.0
1921,10.71,0,453033.0
1922,670.59,15,44661294.0
1923,19.33,0,772426.8
1924,9.16,0,366033.6
1925,1514.03,35,100834398.0
1926,153.85,2,8430980.0
1927,59.86,1,2392005.6
1929,681.76,5,31497312.0
1930,6.62,0,198600.0
1931,750.0,17,63900000.0
1939,809.0,6,0.0
1940,5.0,0,240000.0
1941,708.0,7,33205200.0
1942,715.0,7,35392500.0
1943,270.0,3,13446000.0
1944,290.0,3,14442000.0
1945,679.34,7,33831132.0
1946,126.0,1,6211800.0
1947,289.5,3,14214450.0
1948,226.5,1,9558300.0
1949,247.5,2,11979000.0
1950,160.3,1,8111180.0
1951,5000.0,71,550000.0
1952,1100.0,21,117000.0
1953,204.0,4,0.0
1954,411.0,9,0.0
1955,213.99,4,0.0
1956,69.21,0,0.0
1957,94.37,0,0.0
1958,137.34,1,0.0
1959,224.03,3,0.0
1960,800.0,10,50000.0
1961,3271.01,27,160279490.0
1962,60.13,0,2405200.0
1963,3.4,0,119000.0
1964,2123.12,17,93417280.0
1965,229.96,1,6438880.0
1966,201.45,2,10475400.0
1967,5.5,0,181500.0
1968,52.55,0,1786700.0
1969,516.27,3,516.27
1970,412.59,4,412.59
1971,1536.0,16,1536.0
1977,500.0,3,21500000.0
1978,175.0,0,6125000.0
1979,2400.0,48,216.0
1980,3000.0,60,270000000.0
1981,257.5,2,12257000.0
1982,368.0,5,19651200.0
1983,376.0,7,28200000.0
1984,571.5,10,42862500.0
1985,447.0,8,33525000.0
1986,322.0,7,24472000.0
1987,360.0,5,20880000.0
1988,4.0,0,240000.0
1989,163.0,2,65200.0
1990,163.0,2,10630045.0
1991,415.0,7,25896000.0
1992,1537.6,38,115473760.0
1993,181.7,3,11556120.0
1994,35.0,0,1577100.0
2000,1235.55,7,40526040.0
2005,751.62,7,37018788.24
2006,823.0,11,47070662.0
2012,242.5,1,10136500.0
2013,163.5,1,8240400.0
2014,138.6,1,7179480.0
2015,255.26,4,16183484.0
2016,16.0,0,608000.0
2019,747.89,16,53100190.0
2020,29.27,0,1890842.0
2021,2.41,0,132385.0
2022,649.25,10,40123650.0
2023,402.0,5,47.5
2024,386.55,6,55.1
2025,34.8,0,40.6
2026,2167.55,45,58.0
2027,69.2,0,25.0
2028,490.0,8,32830000.0
2029,3071.9,102,230392500.0
2030,559.77,6,29572649.1
2031,16.01,0,240150.0
2032,660.5,8,35883644.0
2033,37.53,0,562950.0
2034,957.84,13,53177361.12
2035,117.47,1,1996990.0
2036,202.0,0,9090000.0
2037,205.0,1,9430000.0
2038,531.0,2,24957000.0
2039,375.6,1,15324480.0
2040,107.3,0,4063900.0
2041,40.0,0,1160000.0
2042,30.0,0,900000.0
2043,394.0,0,11820000.0
2046,2700.0,50,324000000.0
2048,357.0,2,13441050.0
2049,635.0,5,0.0
2050,568.0,6,0.0
2051,1281.0,15,0.0
2052,458.32,7,26582560.0
2053,36.0,0,1080000.0
2054,114.0,1,5494800.0
2055,351.0,3,17479800.0
2062,616.3,6,34451170.0
2063,2.39,0,80160.6
2064,0.39,0,14605.5
2065,0.11,0,2200.0
2066,563.05,7,32656900.0
2067,2.62,0,106372.0
2068,312.44,4,18121520.0
2069,16.79,0,584292.0
2070,2008.11,34,117072813.0
2071,196.68,2,10050348.0
2072,315.61,5,11040037.8
2073,835.0,14,50434000.0
2074,450.0,7,27180000.0
2076,161.06,1,7473184.0
2077,467.95,7,29012900.0
2078,67.82,1,4543940.0
2079,55.77,0,2230800.0
2082,3600.0,56,349200000.0
2083,1500.0,30,1500.0
2084,2000.0,39,189200000.0
2089,211.9,2,12459720.0
2090,23.5,0,827200.0
2091,132.0,2,7920000.0
2092,694.86,15,49682490.0
2093,87.0,1,5655000.0
2094,34.7,0,1457400.0
2095,2.27,0,120452.527
2096,226.0,5,15855000.0
2097,1390.0,41,96327000.0
2098,156.92,3,9012960.0
2099,1100.0,5,77000000.0
2100,987.88,8,43664296.0
2101,65.46,0,1767420.0
2103,71.5,0,3575000.0
2104,50.0,0,2500000.0
2106,3287.01,46,0.0
2107,100.0,0,3000000.0
2108,150.0,0,4500000.0
2109,500.0,4,26500000.0
2110,100.0,1,6800000.0
2111,496.01,8,32488.393
2112,1032.18,23,73491216.0
2113,62.95,0,2492820.0
2114,67.6,0,3390816.0
2115,111.0,1,6371400.0
2116,860.0,3,860.0
2117,685.75,5,29548967.5
2118,997.25,11,59230666.5
2119,5199.55,88,385026677.5
2120,203.7,3,10558789.5
2121,83.25,1,3082331.25
2122,361.0,3,17689000.0
2123,296.5,3,14943600.0
2124,4.0,0,201600.0
2125,540.0,5,26919000.0
2126,540.0,5,26919000.0
2127,160.8,1,8015880.0
2128,75.0,0,3525000.0
2129,60.0,0,2760000.0
2130,228.09,2,10948560.0
2131,4.86,0,176904.0
2132,5.04,0,201600.0
2133,399.15,5,22072995.0
2134,7.05,0,274950.0
2135,16.31,0,833441.0
2136,538.27,8,32188546.0
2137,120.3,1,7145820.0
2138,121.77,2,5706751.05
2139,1210.82,29,87300122.0
2141,5.8,0,319000.0
2142,4.4,0,242000.0
2143,5.8,0,319000.0
2144,24.0,0,1320000.0
2145,13.5,0,742500.0
2146,53.5,0,2942500.0
2148,200.0,0,9600000.0
2149,250000.0,1562,11250000000.0
2150,400.0,6,23200000.0
2151,714.4,16,61795600.0
2152,393.22,7,290998280.0
2153,281.66,4,19434540.0
2154,95.35,0,4815175.0
2155,155.45,1,8985010.0
2156,137.0,0,4658000.0
2157,440.0,4,50000.0
2158,205.0,1,9635000.0
2159,283.0,2,12452000.0
2160,4500.0,90,495000000.0
2161,314.74,1,5665320.0
2162,1.0,0,25000.0
2163,223.49,1,10293949.4
2164,408.68,4,23262065.6
2165,0.66,0,16500.0
2166,460.2,6,31141734.0
2167,4.69,0,117175.0
2168,1783.4,35,0.0
2169,68.46,1,0.0
2170,638.96,6,31564624.0
2171,587.0,8,32578500.0
2172,892.75,15,52315150.0
2173,1064.78,24,66655228.0
2174,1660.72,49,117080760.0
2175,136.0,1,7928800.0
2176,526.0,9,34768600.0
2177,277.66,3,14249511.2
2178,363.64,5,20218384.0
2179,1310.42,22,73671812.4
2180,1081.88,10,59936152.0
2181,12.12,0,363600.0
2182,128.31,0,4265024.4
2183,938.8,11,60083200.0
2184,12.24,0,428400.0
2185,2819.0,46,185216184.0
2186,311.0,1,9330000.0
2187,69.0,0,2719980.0
2188,52.49,0,1049800.0
2189,452.83,4,22141575.68
2190,5.0,0,50000.0
2202,459.67,4,23718972.0
2203,277.57,4,16598686.0
2204,245.0,1,12715500.0
2205,179.0,2,11635000.0
2206,826.0,16,53516540.0
2207,967.76,8,46646032.0
2208,39.54,0,1257372.0
2209,654.3,6,34677900.0
2210,767.01,9,47884434.3
2211,11.94,0,298500.0
2212,10.66,0,532403.04
2213,12.03,0,600826.32
2215,1105.3,16,80244780.0
2216,844.5,12,72600.0
2217,63.3,0,58000.0
2218,103.0,1,7004000.0
2219,36.5,0,1350500.0
2220,844.5,12,61310700.0
2221,63.3,0,3671400.0
2222,247.42,2,100.0
2223,385.95,5,100.0
2224,727.85,14,100.0
2225,1746.73,45,122725249.8
2226,145.0,1,6525000.0
2227,1100.0,3,44000000.0
2228,3800.0,50,414200000.0
2230,150.0,2,10275000.0
2231,671.44,7,38742088.0
2232,4.03,0,139518.6
2233,0.39,0,14605.5
2234,0.11,0,2200.0
2235,651.72,9,40406640.0
2236,2.18,0,94612.0
2237,528.93,9,33587055.0
2238,1.43,0,54483.0
2239,3.13,0,139128.5
2240,488.37,9,32232420.0
2241,12.57,0,497772.0
2242,2761.16,64,183893256.0
2243,16.59,0,895860.0
2244,156.54,3,6255338.4
2245,55.0,0,2583900.0
2246,5.0,0,199800.0
2247,60.0,0,0.0
2248,150.0,0,150.0
2250,229.0,3,13694200.0
2251,329.5,7,23065000.0
2252,60.0,0,2100000.0
2253,175.0,2,11462500.0
2254,1970.0,15,163510000.0
2255,87.0,0,4002000.0
2256,92.5,0,4347500.0
2257,395.0,2,18565000.0
2258,80.0,0,4800000.0
2259,7800.0,30,312000000.0
2260,6.3,0,378000.0
2261,2.7,0,162000.0
2262,4.15,0,249000.0
2263,7.7,0,462000.0
2269,8078.5,186,495050480.0
2270,302.0,2,9060000.0
2271,168.0,3,7206528.0
2272,733.59,10,0.0
2273,1162.19,23,0.0
2274,685.86,8,43949908.8
2275,2696.0,53,175240000.0
2276,72.2,1,4340664.0
2277,88.6,1,2923800.0
2281,100.0,0,4800000.0
2283,750.0,5,36000000.0
2284,196.78,1,9602620.0
2285,4.11,0,149604.0
2286,8.88,0,355200.0
2287,350.03,4,19566677.0
2288,10.65,0,420675.0
2289,15.24,0,801624.0
2290,472.59,8,28780731.0
2291,170.93,2,10324172.0
2292,1004.58,25,73334340.0
2293,121.89,3,5783680.5
2299,2870.34,28,150979884.0
2300,712.32,3,22480819.2
2301,161.7,2,10623690.0
2302,265.0,3,11585000.0
2303,11.0,0,800000.0
2304,453.5,6,33332250.0
2305,16.84,0,740960.0
2306,1292.85,22,98515170.0
2307,50.0,0,4000000.0
2308,20.0,0,1650000.0
2309,103.84,1,5036240.0
2310,2.0,0,100000.0
2311,3.0,0,174000.0
2312,75.0,0,3525000.0
2313,110.0,1,5940000.0
2314,40.0,0,2160000.0
2315,100.0,0,3000000.0
2316,43.0,0,2150000.0
2317,450.0,6,30600000.0
2318,98.0,0,4900000.0
2319,103.0,1,5871000.0
2320,273.7,4,16203040.0
2321,35.1,0,1562020.2
2322,10.0,0,630000.0
2323,202.7,1,8412050.0
2324,101.43,1,5203359.0
2325,8.29,0,212638.0
2327,101.43,1,5203359.0
2328,8.29,0,212638.0
2329,395.28,7,23123880.0
2330,14.0,0,491400.0
2331,307.56,5,19776108.0
2332,37.93,0,1479270.0
2340,300.0,3,15600000.0
2341,250.0,2,13250000.0
2342,215.0,2,11180000.0
2343,586.24,7,0.0
2344,583.27,11,0.0
2345,1664.54,37,0.0
2346,1113.7,13,47.0
2347,98.9,1,48.0
2348,1298.5,16,48.6
2349,70.5,0,20.0
2350,60.0,0,7.0
2351,251.42,4,13325260.0
2352,85.0,0,3995000.0
2354,2522.76,38,0.0
2355,3200.48,66,0.0
2356,2621.75,64,0.0
2358,1639.09,18,91133404.0
2359,1057.22,4,35268859.2
2361,266.44,2,14920640.0
2362,30.0,0,1950000.0
2363,281.0,3,15174000.0
2364,305.36,4,20153760.0
2365,152.0,2,10123200.0
2366,1570.18,34,117763500.0
2367,628.15,7,35616105.0
2368,300.0,3,16590000.0
2369,31.0,0,1667800.0
2370,991.2,11,54317760.0
2371,300.0,3,16800000.0
2372,495.56,5,26750328.8
2373,398.84,3,20500376.0
2374,430.8,5,24248008.8
2375,766.0,9,44166028.0
2376,280.0,3,13832000.0
2377,98.0,0,980000.0
2378,250.0,1,250.0
2383,268.2,1,5364000.0
2384,998.94,12,0.0
2385,2357.97,19,115540530.0
2386,31.27,0,1407150.0
2387,4.31,0,150850.0
2390,1039.0,22,1039.0
2391,2850.0,77,2850.0
2392,657.1,6,31208307.4
2393,1047.29,13,58513139.59
2398,63.0,0,1890000.0
2401,70.0,0,3290000.0
2402,25.0,0,1200000.0
2403,21.0,0,1008000.0
2412,30.0,0,630000.0
2413,1092.0,6,41605200.0
2414,374.85,3,18742500.0
2415,386.5,4,19634200.0
2416,845.0,14,54333500.0
2418,150.0,0,5400000.0
2419,870.0,2,28710000.0
2420,3200.0,41,313600000.0
2421,5600.0,121,694400000.0
2422,356.0,2,18512000.0
2423,26.5,0,0.0
2424,944.5,15,61430280.0
2425,92.39,1,3617622.84
2426,134.23,2,4698050.0
2427,606.0,4,29209200.0
2428,18.0,0,450000.0
2429,307.25,2,162842500.0
2430,50.0,0,2250000.0
2431,30.0,0,1800000.0
2432,70.0,0,4200000.0
2434,350.35,3,18218200.0
2435,407.0,5,23809000.0
2436,29.12,0,1534360.0
2437,220.0,3,14080000.0
2438,360.0,7,25560000.0
2439,25.5,0,1657500.0
2440,227.0,1,9080000.0
2441,410.0,3,20828000.0
2442,334.0,3,18503600.0
2443,503.0,6,27162000.0
2444,242.51,1,10718942.0
2445,28.28,0,812484.4
2446,300.0,1,12060000.0
2447,170.0,1,7548000.0
2448,19.0,0,506160.0
2449,6.5,0,390000.0
2451,152.74,1,7026000.0
2453,235.23,4,16126134.46
2455,315.0,5,21416850.0
2456,316.4,7,23249072.0
2457,1004.09,29,79323110.0
2458,62.0,0,2356000.0
2459,542.0,5,25203000.0
2460,812.95,4,33818720.0
2461,540.0,3,20520000.0
2462,146.5,0,6006500.0
2468,897.0,4,24219000.0
2473,502.0,3,20983600.0
2474,500.0,5,26750000.0
2475,260.0,3,16120000.0
2476,1017.91,6,35830432.0
2483,2364.5,24,41.92
2484,87.95,0,27.0
2486,111.6,0,3571200.0
2487,100.0,0,3700000.0
2488,55.0,0,2035000.0
2489,110.0,0,5280000.0
2490,230.0,1,11040000.0
2493,673.52,6,32176744.48
2494,919.63,12,51093723.17
2498,2563.42,40,148442316.0
2500,1906.0,14,94693600.0
2502,100.0,0,100.0
2503,200.0,0,200.0
2504,681.75,8,33133050.0
2505,983.0,18,52492200.0
2506,1802.0,33,92262400.0
2507,760.5,9,48672000.0
2508,797.75,12,55196322.5
2509,839.05,16,61837985.0
2510,527.39,14,42950641.6
2511,1.65,0,66000.0
2512,2797.05,81,230197215.0
2513,1100.0,3,33000000.0
2514,200.0,0,6400000.0
2517,148.25,1,7400000.0
2518,161.0,1,8855000.0
2519,158.6,3,12640000.0
2520,225.0,0,10462.5
2521,355.35,1,6964860.0
2532,2539.94,25,142236640.0
2534,76.0,0,76.0
2535,20.0,0,20.0
2537,355.32,8,25938360.0
2538,18.65,0,816870.0
2539,80.0,1,4560000.0
2540,40.0,0,1200000.0
2542,194.0,0,5432000.0
2543,16.63,0,718416.0
2544,344.0,5,20640000.0
